"","x","y","acaldi","acalma","alsebl","apeime","ast2gr","beilpe","brosal","calolo","caseac","chr1ec","chr2ar","cordla","cupasy","des2pa","faraoc","gar2in","guapst","guargu","guarsp","guatdu","hassfl","heisco","herrpu","hirttr","hybapr","ingago","ingama","ingaqu","ingaum","loncla","malmsp","maquco","mourmy","ocotce","oenoma","olmeas","ormoma","pentma","picrla","pipeae","pipeco","pipecu","pipepe","pipere","poular","pourbi","pri2co","protco","protpa","protte","quaras","randar","simaam","sipacr","socrex","solast","soroaf","swars2","sympgl","tab1gu","tab1ro","tab2ar","tachve","termam","tet2pa","thevah","tri2tu","unonpi","virose","virosu","xyl1ma","alchco","cassel","chr2ca","coccma","cou2cu","dendar","drypst","ery1co","eugega","eugene","eugeoe","hampap","ingapu","laciag","laetth","maytsc","micoaf","nectci","ouralu","psycho","stylst","swars1","talipr","tratas","zantbe","apeiti","ardigu","aspicr","cecrin","coccco","cordbi","dio2ar","guargr","ingath","micoar","micoel","micone","nectpu","perexa","poutre","poutst","pterro","sipapa","tri2pa","zantp1","ade1tr","alibed","annosp","ast1st","bactc1","cappfr","ceibpe","gar2ma","guetfo","ocotob","ocotpu","paligu","pse1se","sloate","andiin","casesy","eugeco","ingasa","psycma","quasam","annoac","cordal","crotbi","cupala","cuparu","gustsu","ingas1","jac1co","lacmpa","pla1pi","pla2el","turpoc","hyeral","schipa","sterap","tremmi","celtsc","heisac","ormocr","zantpr","caseco","licahy","rinosy","anaxpa","cestme","licapl","lozapi","ocotwh","psycch","sapiau","virosp","solaha","sponmo","theoca","casear","clidde","entesc","ery2ma","guazul","luehse","ochrpy","sponra","ery2pa","myrcga","geniam","sennda","tropra","taline","hameax","ingafa","cha2sc","vismba","phoeci","anacex","tripcu","allops","bactma","cecrob","ingaco","micoho","psycde","psycg1","chimpa","psycac","sch1zo","lafopu","diptpa","ingasp","neeaam","conoci","psycli","tremin","couthe","cyphha","laetpr","huracr","lindla","vochfe","nectgl","ardife","pit1ma","posola","elaeol","solaas","ficuob","urerba","cupaci","bactba","pipea1","aegipa","xyl2ol","acacme","malpro","psidfr","ingami","micopr","myrofr","psycra","ficupo","psycg3","zuelgu","ficuci","termob","hirtam","ficuc2","psycfu","ficuin","casegu","cecrlo","ingaru","maclti","tri4ga","cha1te","brosgu","ficuto","colugl","tocopi","aphesi","tri1gi","ficutr","spacme","cedrod","pipeim","amaico","poutfo","pipelo","cavapl","leandi","ficuma","clidse","cestra","macrgl","ficuyo","clidoc","margno","pochse","tet4jo","ormoam","ingape","vismbi","nects1","mar1la","randfo","ficupe","pipeca","stemgr","micoim","psycpi","bactc2","rauvli","jac2sp","appuse","protsp","sapisp","cespma","pit1ru","conobr","oreoca","ardiba","pterof","verbgi","pochqu","micodo"
"340",612.5,237.5,2,0,0,0,0,1,1,2,2,0,0,2,3,36,32,8,1,2,1,0,0,3,0,1,67,0,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,1,5,0,9,0,16,2,1,0,0,0,1,0,0,0,0,4,0,2,4,5,0,0,2,0,0,1,1,1,6,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",637.5,12.5,4,0,8,0,0,16,0,8,1,0,0,0,1,19,12,10,0,5,1,4,0,2,0,23,30,1,1,2,0,1,1,2,3,1,0,0,0,2,1,0,0,0,0,1,1,0,1,5,2,20,2,0,0,0,3,0,3,1,0,0,0,0,5,0,8,0,11,6,1,0,23,0,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",637.5,37.5,0,0,16,0,0,21,1,3,0,3,1,0,0,17,13,4,0,5,0,3,0,1,4,7,45,0,2,1,0,0,0,2,10,2,2,2,0,1,3,1,0,0,0,0,1,0,3,8,2,1,4,0,4,0,2,0,4,4,1,0,0,0,3,0,6,0,35,10,3,0,14,1,5,0,0,1,0,1,1,4,1,3,0,0,4,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",637.5,262.5,2,0,10,1,1,3,0,3,2,0,1,0,0,36,35,5,1,4,2,0,2,2,0,5,37,1,5,0,0,0,0,1,7,1,4,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,8,3,1,0,0,0,4,0,0,0,1,2,0,0,5,0,43,1,0,0,0,0,1,0,0,1,0,0,0,6,1,4,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,1,0,4,0,0,0,0,0,5,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",637.5,287.5,0,0,4,0,1,0,2,1,0,0,0,1,1,15,51,8,0,5,3,0,0,0,0,3,19,0,0,1,0,0,0,3,4,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,1,2,2,1,3,0,0,0,1,1,0,0,2,1,0,0,5,0,60,0,0,1,4,0,0,0,0,2,0,1,0,9,0,1,0,0,0,2,0,0,0,0,1,0,8,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",637.5,312.5,1,0,11,0,0,1,0,0,2,0,0,1,1,16,55,16,0,0,0,0,0,0,0,3,23,0,0,2,1,0,1,1,7,1,1,0,0,0,10,0,0,0,0,1,0,0,5,0,1,4,5,1,1,0,0,0,2,3,0,0,0,1,0,0,4,0,61,0,1,0,1,0,0,0,0,0,0,10,0,14,0,3,0,0,0,0,0,0,0,0,8,3,18,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",637.5,337.5,15,0,16,0,1,0,1,0,1,0,1,2,1,19,32,5,0,1,1,0,0,2,0,0,16,0,3,1,0,0,0,0,14,1,2,0,0,4,17,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,2,0,0,0,1,2,0,0,5,0,20,0,0,0,0,1,1,0,1,0,0,4,0,5,2,4,0,0,1,0,0,0,0,5,13,4,9,1,0,0,0,0,2,3,1,1,0,0,0,1,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",637.5,362.5,0,0,13,0,6,0,0,0,0,0,0,0,1,16,24,7,0,1,2,1,0,0,0,0,22,0,2,2,1,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,0,0,0,0,4,4,0,0,0,1,0,0,0,0,14,0,1,0,0,1,0,1,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,3,6,2,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",637.5,387.5,0,0,17,0,0,0,1,0,2,0,3,0,2,13,42,7,0,0,1,0,0,0,0,2,43,0,0,0,0,0,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,2,0,0,0,0,0,3,0,0,0,2,0,0,2,0,14,0,0,1,1,0,2,0,3,2,0,0,0,6,1,1,1,0,0,0,0,1,0,2,4,1,4,4,0,0,0,0,2,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,6,0,0,1,0,0,3,1,0,2,0,4,0,4,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",637.5,412.5,0,0,27,0,0,0,0,0,0,0,0,0,5,15,22,8,0,1,1,0,0,0,0,2,30,0,0,0,1,1,1,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,2,4,2,1,0,0,0,4,1,1,0,0,1,0,0,1,0,29,0,1,0,0,0,0,0,0,0,0,2,0,4,1,5,0,0,1,0,0,0,0,2,9,0,7,1,0,0,0,0,0,1,0,1,0,0,0,4,0,2,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,2,0,3,1,0,5,2,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",637.5,437.5,0,0,29,0,0,2,1,0,0,0,0,4,2,9,25,4,0,3,0,2,0,0,1,3,52,0,4,0,0,1,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,7,5,2,4,0,0,0,0,9,0,0,0,0,0,0,2,0,59,0,2,0,0,0,2,0,0,1,0,1,0,0,1,12,0,0,1,0,0,0,0,1,15,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,7,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,35,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",637.5,462.5,1,0,16,0,0,0,0,1,0,1,1,0,1,14,13,7,0,1,1,0,0,0,1,3,63,0,1,0,0,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0,0,0,2,6,0,0,0,2,1,0,0,0,23,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,12,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",637.5,487.5,0,0,5,0,0,0,2,0,0,0,2,0,0,13,47,1,0,2,0,0,0,1,0,1,47,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,9,0,0,0,1,3,0,0,0,15,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",637.5,62.5,0,0,23,0,0,19,1,3,0,1,2,1,0,8,31,4,0,0,1,1,0,1,0,7,44,0,4,4,1,1,1,0,3,7,1,0,2,0,2,0,0,0,0,1,1,0,0,2,0,3,3,1,3,0,0,0,2,0,1,0,1,3,5,0,2,0,25,1,0,0,20,1,1,1,0,1,0,6,0,2,3,4,1,0,4,0,0,0,0,0,2,4,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",637.5,87.5,3,0,9,0,0,5,1,2,1,0,1,0,0,5,27,2,1,0,0,0,1,2,0,6,45,0,1,0,1,2,0,0,2,2,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,1,1,2,0,6,0,0,0,12,0,2,0,0,1,0,3,0,1,0,2,1,0,1,0,0,0,0,0,1,1,12,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",637.5,112.5,2,0,15,0,0,2,2,2,2,0,3,3,0,26,21,1,0,1,0,1,2,0,0,5,91,0,4,1,3,1,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,1,1,0,0,0,0,5,1,1,0,16,3,0,0,3,2,0,0,0,0,0,2,0,6,1,3,0,0,1,0,0,0,0,1,9,2,7,2,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,8,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",637.5,137.5,1,0,12,0,0,0,0,1,0,0,0,0,0,16,38,11,0,1,1,2,1,0,1,4,48,0,0,0,0,0,1,1,10,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,3,2,0,0,0,0,3,0,0,0,27,1,1,0,3,2,0,0,0,0,0,1,0,4,1,4,0,2,0,0,1,0,0,0,0,3,6,3,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",637.5,162.5,1,0,18,2,0,0,1,5,3,0,1,2,0,23,37,2,0,3,2,0,0,1,1,3,70,0,0,1,0,0,0,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,6,0,4,0,8,1,1,0,2,0,1,0,0,2,0,0,0,1,3,4,0,0,1,0,0,0,0,0,3,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",637.5,187.5,0,0,19,0,0,0,3,32,4,0,1,0,1,13,54,5,0,0,0,2,1,0,0,4,45,0,4,2,0,0,0,1,14,2,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,2,3,2,3,0,0,0,2,0,0,0,0,2,10,0,6,0,14,0,1,0,2,0,0,0,1,4,0,1,0,0,0,6,0,0,2,0,0,0,0,1,2,1,7,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",637.5,212.5,0,0,14,1,0,1,0,0,0,0,1,2,0,15,31,8,1,2,1,0,0,0,0,3,48,0,0,0,0,0,1,0,18,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,2,4,0,1,0,25,0,0,0,2,0,2,0,0,0,0,1,0,1,2,8,0,0,3,0,0,0,0,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,0,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
